id,userid,appid,name,model,platform,version,pushid,uuid
266,8006,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.4,ewSeJFhSH05LrZzdRrYNB7:APA91bEdfP8qgJmsCNv6twfAGmkzk5RgJ5Dk_YvBRWcsoVKbMYwG7YP7v3Dz6W4jOiIBGKexwwO9VL4ENpRp0LODiXu_LSGmz_p7qPBlfh1hQ82D1XJ1aSsTkTPCENWub-0YjG5PN0aJ,A12208D8-8A14-4069-AE39-3D063613D27B
267,7870,com.moodle.moodlemobile,OnePlus,ONEPLUS A3010,Android-fcm,9,doChEkyqhOQ:APA91bHBWw4v679R-e800GLFuzoMMgGdcTu3xayYva96Mb-tflkekyfzQbIuf-TC7iHgz13I0OrGJJlejr5ROzBfCxy3-rHBeWvzrZHi7nCwB4Z1oEgAiHbZsUqQfGKIxEev_cCDc8Oc,95f9dc9a65e3d4d3
268,5839,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6,ee2DAXthGkvprEAtphF3hJ:APA91bGZ9PGrBe3EmPfI5_sIjYA4bCDMzSqyhRp8Vy92_WKuaiw_kDLPkV2_aph3NYZH4x8rJwFUUDJ9-ZfBXlKf04y0Jxd6InUx5RlF0NftUTjGj_LqyUMMmQiNXyHYmUnkQGjqJT3y,D576F5B0-5871-4B97-A6F5-594FA687DB9F
269,7929,com.moodle.moodlemobile,samsung,SM-G988B,Android-fcm,12,euCruagdUoI:APA91bEjVuBE2bKcZQtXSeRt_dpMHji5_sLXDbDQakPKVKaRhAKJjXfF7dAzF5q9OmJneU3uKlx38A6Ye5kU6MbHV-SAWmEcifsNB1Rrt4EhvJpYlpwI3CpU5RmMVdcVZo0-BchBL_yy,6a0425c6009934d8
270,7878,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,16,d_xqWUftaEtdg9wrRT9dia:APA91bGds56db1RqaD5GEilXXRgIKdH1ScA4TZooO992Ip5qRWR-mkrxtz_T4A-tw_429aSoOclbnA2LDU5RUg-AA9HqTlDBrFxQNhzGr6qHDkO53sUdeGJKJ-TefQr1ePadVqUAeID1,B5C78ECC-6209-4DFB-A327-E56E604C73A7
271,8661,com.moodle.moodlemobile,samsung,SM-J730G,Android-fcm,8.1.0,fZwENBvaOGc:APA91bEpmrG_0vJQbBaOetmzeYTLvgKsvA6mKnq6CVIUhitiUaC41_gQmHC4dpOaUChOCyCm6_blALR9T4wKb1Qt3Cb80mjdCyssZKp2QH2rZtppOheDJHyk2raLBVyqwktMLTOCPgAW,2422d46ca594e52d
272,8744,com.moodle.moodlemobile,Apple,"iPhone14,5",iOS-fcm,15.6.1,dbh2f75OUUjmu41qHZPBCe:APA91bEhjPcZmyksYiDTY-VAC975qMsEvd04ZHYQvq8wLbHRPgsSGPIEl7oS6srnW6C6x-H2qxY1mVSgf1WVv0NJYHrPv_g8xghEpjO5Ev8oWHMOowAVhmeRjhla2JoAmD6nUaWo1m69,B60B7B58-790C-4793-84AF-0D2842FC7050
273,3008,com.moodle.moodlemobile,samsung,SM-A315G,Android-fcm,12,cFAfZc4uyHQ:APA91bGwiH5AjsLCxB4fhLCjXeMSyPOK1yf1ZOUU5_pTXDqfn1G0Jw0hWBn9pla3o0IfbMzivRty9ektvKhgx3b7l-VFami7wcBulz4uJb3vwJ3rotASdvRC1v1qFcV3GbGJ022N51jT,66af194b817f2054
274,7764,com.moodle.moodlemobile,realme,RMX3363,Android-fcm,12,euk8Vm2uPBA:APA91bE18T5fmDjRFxV9IefDla5n8tsUd84wYODiN13g1zlo-HLnJH0xfi6INE2uvE4AKgOSUGI2Xd-I1UpRO6U9XBIYaAZDVwmlnVjGOhAhDSdH2yubLujJtBItfSyDQDOKrsgHEmZ-,365ad7455c6acf21
275,7313,com.moodle.moodlemobile,realme,RMX2030,Android-fcm,10,fdmM5MjNg24:APA91bGA2R54a-l30s_LtpxeOW_boAjte5gc81Zg_rV3Wzk9ORZv83VCJXD03aRXHYwvV66drK0kzOm2U0db004CnaT7HgYev_5cQEkiIto7lrceG_uF29_1rYhKfgdeCrk8K54FL5rQ,5ac44ab23eeb3d18
276,7322,com.moodle.moodlemobile,samsung,SM-A525F,Android-fcm,12,fmQfzEC_jPc:APA91bEuEDmaD8ePOMJwJ3oILAUdXCNvWIwT20L4EuZoDfyv36r9NKdGZqhniT75RYdFcV-AOqML9f44xbOocFteiF96AQQ0yLE8bVkFIIpHOIuvwlz5Hcf5yFeTx_mBIJirWXSvTUKo,899498cf46a202ad
277,7996,com.moodle.moodlemobile,OPPO,CPH2059,Android-fcm,11,fXKNA5hEM-8:APA91bEFOG-c-NShgWVIRYCwPGjA48GjwY9cLQBNo92mUxihi4j_-R5RT772JD96m3HgJfur8hRhmownFKAsAS_jJD1z1oxlJ8rMJQ0PwmvTsQp4YXgkIjoAQwPYA5LTEjmoUEhbOluM,a6cdbe34a1c9f5f2
278,5714,com.moodle.moodlemobile,Apple,"iPhone9,4",iOS-fcm,15.6,d5OdTunTz01ikKEhrgP45E:APA91bEX2IbiqwYRe1oGWyulHqn_RhpUph96OnlHJ_ZzuwP9gOP3tsWlfFSpWoglM9cW1gE4e85p4rCrgSxL-DRF3S5M52QgsmRaV-CT-B09PkcNZtY34XcX4RJgnI_9Cb1o-wDO85VA,197D8C11-F20E-4F1D-B3AD-1B279B9A58F4
279,8322,com.moodle.moodlemobile,Apple,"iPhone12,8",iOS-fcm,15.6.1,c0JrSUoaeU2FkYQx-XwNWp:APA91bHavRFGuFkSezvqtWksViSJSbDk08lAJn1dkiAA4YU7LUtbCw01uFXUZ7FN-7_gzOZgA7IDN6Q80HxGvfy42KP4g9KPp848EK6mOGtIOOn-0wRAOHfY58qLREVF4GuBjyXewGvT,8183572A-09D1-4FD5-8644-5222F55D1108
280,7848,com.moodle.moodlemobile,samsung,SM-A505GN,Android-fcm,11,cLc22j9iiKo:APA91bE0d_af4ZBQBwysh28O14T7RVONLAZ5pff8D0-Rpd7NTlZPZO1uy-ixM2OPtdj6RwXlmVwsnTvPc5_WDqi49Unt94OkFGR4Qn3mLL5KQpgM9crVZbFGGPldDgxN5Ci2vUwjaUb3,eb528e1effecf0d1
281,8016,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,15.5,cxf7BITFokr8kSCB4HKo9w:APA91bEFOJMmdQcKU5380P02GXQzI4BtnBQ-6mA1I52G8oZAi89w8cbzIntHzEM1vSJ2-X0yxd3WcyoHYg0hurBWc3Arrazw8TIW5gFPFZwxrND_uUf_OuWnDQ2fMHTlWMcytN5WzLLt,066C0550-7FE6-4F1C-A729-8EFFB863C8FC
282,7897,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.6.1,fRvazLD2J0CjsUIQo-Bkg-:APA91bFKr0bf9S4sjG-eYJupF6kramlFeShpVKrgl5XSHNqXxmXfZqpW6pQd4BbeV29Dzda5ICxAK_OThbujVcmd6t3D5irKvjFCQVzUe7mKgkwsgJH4THlvvMw4-sLgIGDOm6Ez9t_N,B5F99175-EC91-4B4D-B65F-66174E50F915
283,5880,com.moodle.moodlemobile,Apple,"iPad7,5",iOS-fcm,15.6.1,fAFAexDIvkF_qFydLyge-_:APA91bF2oM_olQfCffC4jHcdhfqhqSSWz_CaL3JmRUbCLl2zNZXpdZ252Zh3nLqF_RG8Dyhnq1pUSv6TKdqc5ZdFsP_17gWIQTcYL3m_Thr_EI0rK_kzwn1LK96egAnP_EzLNcy0mZse,14CF4CEA-7CBF-456E-8420-82E8C78F62BF
284,8147,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,f054YKktFkFGsH_9Ba7sRJ:APA91bEOgEcpBnOvB70pZfAOl6BpuaHbcNAzt-9sl6bb0gCRkXYEtPOQBL1T9ROIxWS6-FIngmecCHJ1VkOtvvj9yArIPce84GGzfQQag1MbWi3tt_sAHYAKDvSN_aaKmByncSyn7Qlk,535DD534-C19E-4E17-8A62-0614FB736DA2
285,3985,com.moodle.moodlemobile,Apple,"iPhone12,8",iOS-fcm,15.6.1,dc8-rr6DX0mPn2GjwpQjZP:APA91bEzuni38GLZoLWTc5r0DuFQfxJdBTS9ZhQsBjeCvO4zFck3-s_CbSnuU2LH9xcejMYifXdrQrqS69g19rb1_j3JtOCaSv4bX2fZtvVLuaVStzM4i7mcobxZDSMDh7LqIcpbWxqM,A966A8AE-37C2-47E9-884A-D1E46EF7AFFD
286,7075,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.0.1,fJsaPpClJUslluPXDQOejb:APA91bGKD2c4VKx0aR8JgCnmEM2XHOwZC7LVckR9SHkChvNGiVQG85KcjkCQjKXjEtSTp-n9QSaN96RqMSKpaZtb11XoBydHLRWHjOM559MWvUGnfMuAGFN4TAPCv0LVJWMKJZW76tvS,534E0224-6019-4869-B016-83B0F41BDF5C
287,9255,com.moodle.moodlemobile,samsung,SM-A035F,Android-fcm,12,ddf5VDwtrgA:APA91bGfRIF44Z971k0vMzV-L6XH6JzrzAXd2ps59TcJIdy7tgtZkLZzp1X2jXi7PB8czJT1im5pmgQd8L07UjTaYlEWa-1emQKVIa1FGJXKeuPAiQ9E9e-LcJi4TH8tp7CTOMxUM3G3,81f384e8d89df9d6
288,9256,com.moodle.moodlemobile,samsung,SM-J810Y,Android-fcm,10,f1AxBWMJ9kQ:APA91bGbqlO_ncIPx62eezGvHKQid92j1iGt7Uq6L4Iz68_fvQ5Z3N-5rkeoEHViUTGOc9FQXHgQGCL7IkggyvhsSu_XeiOtz2B7CBoOVkwS7ortQv4w8m6NzluPh-nf9vhUP-QijiIz,f23cae899cb6c46f
289,7739,com.moodle.moodlemobile,Apple,"iPhone13,3",iOS-fcm,14.7.1,fbG3iSRzOUfPtKvTRTUQyd:APA91bG1gkgBb05QbK-y8mKs-D6bomJcjxgRM7VpiZPLjD2lD5RTMIEYYw_QzD75CBvHuvzTQ4hJK_JvMy6FiXdAq1-iTf11c1kI5r1x2TFE5eMwNZkOYpcBc43vJkwaBF2mYl6bsW7C,FB9D19D3-59E8-44CE-A9EC-17C73A47E412
291,9265,com.moodle.moodlemobile,realme,RMX3085,Android-fcm,12,cCj5pI1-9cs:APA91bHlhF2QGOEb1eMJEvoYUG6YK5J5-7Va159lzlyQKyj8K4ba-_b2vH-mW6rh9Yzg7TyeHFANU8iWiYocFIsLddeGPdURmIF2xzI5iTfz427y-PwqGJtSdzqGDcyk1ANThVCPXNe_,0015006370900fee
292,9253,com.moodle.moodlemobile,INFINIX MOBILITY LIMITED,Infinix X689B,Android-fcm,11,cKjw0Q9Np78:APA91bF02Tj6x203neRhFnyqNIcAoFj3A84bTUWEofZU9xREGBic4npQlxLr7QdGBrX43LTTaZAIpxmVyKJmk4NPILlHuyUSfP321pRFOrIH43ZSplohUcDjrQF-lUMS3hE0CSB7ddJ_,8080f79b068bf641
293,9262,com.moodle.moodlemobile,Xiaomi,Redmi Note 8,Android-fcm,11,c4okiB-5W44:APA91bHmXNiFbKjnMhR-Vu-roKYc4u4vAYvH9uaH5cZ_JPK9qmWbVp6IHw9kqdrtQj9Xx0l6b20f9gbzgyAilpY08NUycR4fMxY5nq1JZtJ12Nu5vRc39AO5X3zhZe9bkz4dtfqsVgXW,03acde483f63fad0
294,1238,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,dGgUcpCTIE04qca0--Tm6q:APA91bGhhf6YFvxXi_5OKH2IZByRWlFqwIIR-JKGPFRIV4BGx-ytWnS5N21v3mguMTMUTEluI32S5HwL9z6vbXyPYyKh0I2jHwdHfTsrnj1doSKsHhfeciWKXC6Od0vBH0bIk6r9PlUE,6DC6B193-C904-474A-8025-E0F273D657E7
295,7910,com.moodle.moodlemobile,realme,RMX3261,Android-fcm,11,c49Q-K-yTKY:APA91bEc1w17IX8NRj-gAi1Xkb8v533T9pPalEzYQCFUMdY_EDt9oCKMQYxtWOZSK50EjUj4rbGpOV6qWBg6KbEvqBpYanyHk18ml-4pQ7Xv7fEWaAkRNd6K33KMQssuvknBtL5qTdH7,32f3b4b5d4446fa2
296,7961,com.moodle.moodlemobile,INFINIX MOBILITY LIMITED,Infinix X650C,Android-fcm,9,etXHJq47knI:APA91bFojcgEiYuu0aFmAXl4EgKcu69zKL7CNHjBwdp878S0HkzcnbJYkOLHhbm4uaapj8bLtHHs6bD6wr9Z9QNTTSHol6MnAaykqDiqLAKTvE-N0T-2VCrj9CA_AbGaRZ3ZGCFZqSls,36abb67b6204e194
297,7790,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,fNm8TxITxELuhE0QQNQFJ3:APA91bG9fD-fN-FlyOqHDeuRq0ijEPp2xgdpOQstStZylVvnH-O2TfenEUXyuf9jKLauXVP8ZfFw3KE5yx4-_8e_UbPRvxClSPTIY5Crx-ExpdL5-kz7hn0zen79kbQWzJNIWN-kyCbs,1F148821-541C-4A2D-A7E3-088CA40A2C14
298,8561,com.moodle.moodlemobile,Xiaomi,Redmi 7A,Android-fcm,9,cHNbJN9lnw8:APA91bGbRGs-kGPKUgUwfx-Ss1c3EUxxqY4kYS3rF1IyTs8OZ_cC5jaPJoGIgFmZ3Qr5g6voKfsaNRN6TMbPpQ8WSnQarEtDlVTjvS8hdbHD0b2sjICygQ9dpptCpL2cahxuDLo4-o04,174fc24f55b71eed
299,7786,com.moodle.moodlemobile,vivo,vivo 1907,Android-fcm,12,fVyjLCJHwdI:APA91bE_65YJFO2Zr2Weuf_ORp8V3pZY7rY29wEXBMiMeJI3_j06DIvd1pascaxNWI2cn4LQvfNIIZEdnMxLCLJdDNGYfbR1q1NXVIEL7Zsy9FNq5YA8O0Yxs7TrrQiS8wQXyd3mBCG3,320ea2d236efef47
300,4302,com.moodle.moodlemobile,realme,RMX2195,Android-fcm,11,dyAQz9bwMio:APA91bFgbf-S42Vx9s5awqkYBfkHXcU8oTXPYGr4wcD6cfHXzizSmb0acjHN8pgg3RGFbTjc-hHZOWiDbdtXig9XIntTuGI6lP4suVhBQ9P3ohlEOOR8LnhuqyoCFcD8tfSMjJRc_Mau,611e1371dcff47ad
301,7908,com.moodle.moodlemobile,HUAWEI,STK-L22,Android-fcm,10,dRf-3JgkEpM:APA91bF1ixCNBEfwpYGI4ZC40WfuMi2iM-So9TF7C4IKdIB9exZSYaSGsNePIJHQGMKo4XhbMUbH-8-0NJE-QN4HyTX08RQl_Jr2hHXR96wYUEo9gZXeX2bfxGpngOKBUCGwLb7I8JFS,1c36265cba3e44f7
302,9254,com.moodle.moodlemobile,Xiaomi,M2010J19CG,Android-fcm,11,c5YBT74V-fk:APA91bFjGBjbEoDdvMExHKFeIUHfQ-LY0bgP8ju5nFX9Ppnjq1jJkvGur2nnbME6TqB-jD_STeMONmbwT9e5hisAI9xu-dvlmJ9CSTZbejpzNZrtJ4-hFout65pYsJIqoNA2vuIJSHo7,6d631dcb82978c22
303,7776,com.moodle.moodlemobile,OnePlus,ONEPLUS A6000,Android-fcm,11,eTI8YJ0we4I:APA91bGnjs1LMGoh0YsSE10NwqVWdErC9vWsCUbahOqCbsdqtotCgFyAf0RmAEnNjtLuoxD5Qr2CSOW_f8YwUT2HjO5ofIavMLa1dbpfDAo8_RwhyddNBNUMwjKkEOBOpQOeO-CRJ8uN,ba1fef54bfcf0068
304,6152,com.moodle.moodlemobile,Apple,"iPhone8,1",iOS-fcm,14.4.2,c0TQlWMbFklUoENVRF_TY-:APA91bF2kaA4jsP9KseX4rk2lshfpEyxJ5oXM9EN62cH6JNZVPgelFXF6_sSjWm0zZ0PZRGuqZOZ-0GGKtTKrbhWfcaWdKaygbaByQmMxKIQpbRLFRdkxrDc1fC1McB-mKCRqJRNP20J,9948904E-00C9-4892-8B1B-ED1CAC0E002F
305,7922,com.moodle.moodlemobile,Apple,"iPad13,1",iOS-fcm,15.6.1,c-yIS7cTWEVxj7jqDJeU7e:APA91bFGU5Dxv6nFrLPBsttqZ3SAoobqzxZwdvXPPpze23bQVFNw7PwgsHQNRsikN1u54wJp5hGuPt5uaQigCFVnhRvaMSSmXraHrjq4Q4FqfePc83Gg0x-n3lz29OM1cVzMxiPwgebQ,8FC7CE88-A151-4642-8E56-A7CCDCB6B0C6
306,7799,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.6.1,cO1dHjxASEmUmM6EBpOi5F:APA91bEPygL9w3aTp4LP-UeZ0UpmHZSp10gvY23BsEqFQ8wAdnJeB8y4pqPIj97ONCMlo1cU6wxe5_BVqoxwA5Vk64porwkkrc-u-tqeiunFEvNHeEIMiGZVRPsZkpKOgyGJia0Q2g_O,8A2AAA93-7F0E-4F01-A928-746DF36C533A
307,3985,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.6.1,f_la7RwX8EdnrldsG4F1bk:APA91bE0AX4o-sowOGZYFEPzzqW77SFz4XYFrUYOrcTaPfEZJsCUmRZutE18KhYI6sqCn_nHSBXsETjyAu6tc3pWnZrtSI568Td9ohVeormYdc_tyXbHLxxli00hzKYKUCN3eUJ02qdj,D13AAC97-AE5B-4CD0-9382-19712E98098D
308,7814,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,15.6.1,dJJJ5KDaEE-akYax_wO8tk:APA91bGmMVKqG_6IKGe7co-z2DWBpNXD4aRDwYZtQl878GkRTbwNv-OKxUbk9nqa6_ogq8F7AXHwHXdFw5fKKGWQl_BN_ayIWBoYSLTJMLD_drQSkn7jKn5RonM1lxXxgPQyLddGSRCR,4C256A02-F2B4-416A-A748-2C6BB70A864B
309,6661,com.moodle.moodlemobile,vivo,vivo 1606,Android-fcm,6.0.1,e-N1XHQ0Tyo:APA91bHPpgbnI_NCvmV6F3tBWQDbQZ_VONBPmaRRapzT28P-5_k-5rzH7-66-4OuaJTngzeUW7UiLl4N00uKQnGuikW2QbY7VperG8N1cdvZ2Si6PrS9fin1BIF3NI0XefnW-xW1PE0r,e45c4656fdf8cf59
310,1338,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.6.1,fbi0Noi7jEAHgzGMyIci02:APA91bFrIXcbZCWEWJl2kOApzGO_iwm-mvL2_dzfc-_ktOVRYrBX10NDY3cESU2oxfBl_Zmvi5Sv26MZyS-0l1aRiubnChGuGMO8HjdftFTu33LE_a6_oNvybcDYX5S_IsvE6HPXEYd8,81AC8DAA-9B5A-4C82-87FB-4DAF00821E61
311,7790,com.moodle.moodlemobile,Apple,"iPad13,1",iOS-fcm,15.6,cQudt0xNyEJ1o6Z4c_FtjO:APA91bGjoMR_31XcGO91-jF_hksxwsDddgTywgS4nt2JNMb4mWND6yzOQYHFIocXkjiOGPgxbdHz22SJ-YkTXK8r1K3fhwgWltXQNn-Fe1c9415le7EmYQmGUUCcw3-Yxifofn9oLOzC,8297D84E-6596-458E-A492-3E0F7D0F6EB5
312,7982,com.moodle.moodlemobile,Apple,"iPhone14,3",iOS-fcm,15.5,deeD01HN9UOUmRPKm4wpY5:APA91bFBHBEl58xmG2VC0IFWgkoPuhDLDT7ZmGLl2_hUlm5EzirozyoY3FjRDTR6UMBWCeHjLqqmasX80-coM6_hhgybpU4G-txMs0_3BFNeG1ePFu4frcGrNDG5ojHBnLD_BI7gE_B8,4672CEA0-B17C-43AB-A497-6C0C809C8AA5
313,7696,com.moodle.moodlemobile,Xiaomi,M2003J15SC,Android-fcm,11,d_zSy9JqcQ0:APA91bFlkgO-uKWqqu3840lSHb_Yml2Ao9i8Qre3KdO2KsdjPwZw_vq9IcWXN6lYGt85-TGoRAY0N3o6JxFujW9ZtHOGqrP19xS2j8CoICGZGgyO3WAslA0Ih93zjPL-EML0zvSVMmii,96685018b8246f55
314,7972,com.moodle.moodlemobile,Apple,"iPhone12,5",iOS-fcm,15.6.1,cc8hIeMABEB9pFmGExsFdp:APA91bEAyGi0XhvtmsG73nn20pSDbHbl7SNpjmgcoKYqA_drkwt-m98aQ9UeyI3jpgW_oickPpDQtGsGzjOSyTmfmi0-0rXICBKFvtom0HnjYsCx9NaxLB4N95biOStNtxP3h0xYbFMA,68354B38-6854-4A2C-A958-0360012636B3
315,8153,com.moodle.moodlemobile,Apple,"iPhone14,4",iOS-fcm,15.6.1,e7K2IWOecUPYqR66cYkW1-:APA91bHo4C6AVIBNPgxvGDAqAET0K4jcN-L1BQGwE0uveVPeHzt5nP8MOni1jw92idZjDRly2xxRSsvZCfrsv4Pt-M4sbR_LF_kmoMfc8YJ2AZ9o8NPPc0s5_UyXPfotGeCpfHRVvjfg,2DF7291B-2117-4A3F-BF6A-85D4724B9412
316,8123,com.moodle.moodlemobile,samsung,SM-A505GN,Android-fcm,11,eUAP73eOmGQ:APA91bFXjZ2lt71YBBh2iTvqLeOH-OVu6xC9U_1uqGG9HAte59Lrtp7FaSFDKTTyyuon9xYocjtUtA8VT-YaqoOVsMOODj8xwYHvPS0iHoEPfibiLyfpL-bbWak6bKDPxcEwmhQd6kqD,74c388112ea19176
317,3735,com.moodle.moodlemobile,Apple,"iPhone9,4",iOS-fcm,15.6.1,dfDEvfhWikQ_ps60fTN_Zs:APA91bG48AmW_xdMK4T6ILWnc0CPCXFYFgSTtPqxGqC9gCdNN8QkIkodcUlDEJyeWskBCEawodltVwATuEEdJ7YEgQmLZFaYo5cj4m6DbQ8u1zz6poBma9zSY_SnohRRbGc5_I1Y66_h,B7736355-E3C9-40EF-8D38-E18EB7815404
319,8134,com.moodle.moodlemobile,Apple,"iPhone12,5",iOS-fcm,15.6,e6myQ_eur09ihRjNsckSYZ:APA91bH3ZmwaJPDKIo6T--C4Q-5VWuCQiz4mos8mbI0T2s7WIGGbssgHNAtFCWAq8E3VDexeyo6Z7C0-acIQYHjhlAe9wmCaHpPILwN5YucUzvviKahjDiim_1LNuRcJfrkaZL06HDmk,4FE12ED7-7E26-4239-BC9C-8E0057227270
320,8172,com.moodle.moodlemobile,Apple,"iPhone12,5",iOS-fcm,15.6.1,fHEs-PvbCEhHgOThqXGfxF:APA91bHbDavd996_Zk23zXXY9sGy7dK_jtA_lMf6uEflDxwL4vzwCL449UaBQTrP2gB8RCRaWz2sGCAv4o41la7lopd5MpkBdoSNx5ApHsXqtRETSMrV4DLbypObTedIlM8Z11hEZcIF,1C710697-E512-4542-81BA-34C71489C475
321,7678,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,15.5,fOLnT9JbCU2XsApgxX3SUq:APA91bGUzCa6w1mwEpKaTf4m_fRmJqOH94XrF5s9hpI9oEf_RlcANAtkUb0pPadSudK_3bsZYgMF6oW2onO024kFRY_dwEf7voL_L04e91c0rBAdqlk9zaDTAfrSyyVoMaiYkLvUzQw-,590C6341-A65F-4F74-956C-4A942AFCF99B
322,7954,com.moodle.moodlemobile,samsung,SM-A750GN,Android-fcm,10,dtn3rJ0E4R8:APA91bE98i-xPhp_iI089lnJ5CsPX_WRhuZxkbU0iNgal1rXvWBVwLQ-6YdWn5Y495Y8fUPe6sDRlX6DgjEU6kE5dSy15qseQdgrYGIibswCQzxE8dXwJ9OAhWW0-5NN7-MLhTUS26oN,1ffe1464d086a842
323,2707,com.moodle.moodlemobile,Apple,"iPhone10,6",iOS-fcm,15.6.1,eUzCQ7pWCEXdtBqiLuEsL3:APA91bFsDWSkXE99LzMP45QAqC2a3RFD01rwis1OEYkGcH8-Y8ZvY4-MGyg_lpXPlxCCL_qb-_2xUhyu_rvsGupOo4A9-kW5bQG7qBD5T75gkrYqkoAfjFAqevTSo7XlBH7fTobKLlCp,220D9033-9F9E-4231-B695-FE48E242925C
324,7967,com.moodle.moodlemobile,HUAWEI,INE-LX2r,Android-fcm,9,dP7Ky6M6D-Y:APA91bH2kGd_-m0LxREsYCjTiIxPKxkJnR0a9_v9u7QVSZdWQ3vJyjdwLd-MYJrTzgGBcElmxHMV2WcVdkSE_wD_5MR698K8YmuohuYWuo7KL029xCOAGGek1BKkPrnfFdf1nlOb5u7R,b7d0fe4e330ad84a
325,8123,com.moodle.moodlemobile,samsung,SM-T733,Android-fcm,12,fadt7OYBP1g:APA91bFAUrU8w88bfDqUoPmxRoCbKja-rfNlw2ssTT0kbzGQxSxfoqrelB9WNY5pbCkyu4sdL5-gGals-WaIeVlewpO8ocnHeatcV-nrOQVKBpwRyfRJAgUgsE58mQalSIXEEILapW7k,eb2b3b604072e9e7
326,7902,com.moodle.moodlemobile,OPPO,CPH1911,Android-fcm,9,c7ijjBIl-cc:APA91bHkYT7RyhzDsH_tAqEQowLvl-hty62ChJfbx8UR1h0m1-E8kqI8UUZrhOWnJQgXN-G6DJNLxunK8INUGlRosjeKOebHQUEHOoDn6jLHFcQqRdLcVrF5oioeNss5Eud8r7q9WQsu,737668062cd683dc
327,8313,com.moodle.moodlemobile,Xiaomi,21051182G,Android-fcm,11,fFV85_wbugg:APA91bF5L6ZGsMZrar61hxrEyJxpfH08fVHIeMF7uVV01Hd8hCeYGN5ShdKErhTNSnveHlRM_TGLHN2iShTCyjDM-5UDyWWSL_BHJ6mOAC01xI35XYgLIUQri2Wa4jDerDkCCxzR40fc,ff49c75c4a9737d0
328,7996,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.4.1,e5LJCyZVYEm-pa37X0HpCc:APA91bHTjC72Q8JgcpHg1m8GeTvz0euPERgYVLs_JI3xEceAnToJhvrYXaYKlJSLEppmeHocHhMlyD1bxfPFZhXlp9KCt-SVpHGCrp5EDGt_OhrrLCczmpkFQy--1__YHenYzZfYjONv,B6C2322D-0C47-4743-B988-514A2C51257D
329,6492,com.moodle.moodlemobile,Xiaomi,2201117TG,Android-fcm,11,eOmQCBeNvmQ:APA91bEG74HVt8VDOOuqnnQRx2XUu5pQkSVLCaIjvjLy1r_dxcw5YzZJHVqGJsL25CQDlS5OpqGspqLGhlT51TcrooiP_cKKW8Bx1vt6MxX2-dFVNc7U6xwU5ixChhELPj-EZaWKlZgK,49688d6aa254dd08
330,7870,com.moodle.moodlemobile,Apple,"iPad11,1",iOS-fcm,15.4,fprNyHSLoEsHjaXSv2KSqS:APA91bGzZStv3BLB3A9ipoBy28AFdFVL21jl7LlPwHwXZaG_wstC11eVTnmk24q09L544LYYoZS4hRcZFkLXejRBcTWyM0QNBsgCkhtI95VtkwQMid6AzXU_1LfZVvCe0QmUZCiUoBVT,50414704-D609-4097-90CA-9A0DCCBCA4C9
331,7696,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.3.1,echzxfrdzEqdu6fycOQPer:APA91bHO67T3cmTTXmk1KrRo7eO6kymmILLIOZwoX5BIEmyRIdsEw5crcig5UqniIikHnnBB1xqa13nOWFk43bgRkksG3ndDW9Qeu7hoCqf03sBnOYJaw2CdWrKjLPBf77BAV8VbUBHp,37666AC3-51DE-4869-8B48-5297B23D3272
332,5880,com.moodle.moodlemobile,INFINIX,Infinix X670,Android-fcm,12,fhVAI9fDWXs:APA91bGG-mwgzLhLRdSQu5ocXEEWr8_u5nKdLkuAspwo74SAY_r53myrKPZZY-gQgdZaJ0Xq6GpCSbNZY6pYZ13uNcPPpMMJRGgwuFU5is4JVEbqOmrV4F6Hs_XCuhdZjNh7IxNQhfNg,ba515435280924df
333,9272,com.moodle.moodlemobile,samsung,SM-P615,Android-fcm,12,chFZYrKqF6o:APA91bFUhcwKr1fofVkFVSWca3LeEIKHgEISLVWJ7aDbapryTDus7rtkNu8Xy_z5lFzcNNvwAWw_tHQgKwP0EM9V2DqAzjHWuz7IoCb89hzlvbjr1Irzh7KoOUMFbeL5zMekDL5bo7jW,2f980159baa7e4ac
